iata_code,name,standard_name,type,latitude_deg,longitude_deg,elevation_ft,continent_name,iso_country,iso_region,municipality,runway_length_m,runway_width_m,runway_capacity,hub_priority_score,distance_from_ams_km,strategic_distance
ECN,Nicosia (Lefkoşa) Ercan International Airport,Nicosia (Lefkoşa) Ercan,medium_airport,35.152337,33.506584,404.0,Asia,CY,CY-02,Tymbou (Kirklar),2755.0872,45.110400000000006,medium,4,2956.0813145937195,intercontinental
KCM,Kahramanmaraş Airport,Kahramanmaraş,medium_airport,37.5388259888,36.9535217285,1723.0,Asia,TR,TR-46,Kahramanmaraş,2300.0208000000002,29.8704,medium,4,2975.5267920229235,intercontinental
ERC,Erzincan Airport,Erzincan,medium_airport,39.7102012634,39.5270004272,3783.0,Asia,TR,TR-24,Erzincan,2999.8416,45.110400000000006,medium,4,2981.0301231763547,intercontinental
ADF,Adıyaman Airport,Adıyaman,medium_airport,37.7314,38.468899,2216.0,Asia,TR,TR-02,Adıyaman,2503.0176,45.110400000000006,medium,4,3057.6005908473885,intercontinental
CVU,Corvo Airport,Corvo,small_airport,39.671501,-31.1136,,Europe,PT,PT-20,Corvo,800.1,,small,4,3075.8264492857675,intercontinental
SPC,La Palma Airport,La Palma,medium_airport,28.626499,-17.7556,107.0,Africa,ES,ES-CN,"Sta Cruz de la Palma, La Palma Island",2200.0464,45.110400000000006,medium,4,3232.7443661376033,intercontinental
MQM,Mardin Airport,Mardin,medium_airport,37.2233009338,40.6316986084,1729.0,Asia,TR,TR-47,Mardin,2500.5792,45.110400000000006,medium,4,3235.825108007516,intercontinental
VAN,Van Ferit Melen Airport,Van Ferit Melen,medium_airport,38.4682006835938,43.3322982788086,5480.0,Asia,TR,TR-65,Van,2749.9056,45.110400000000006,medium,4,3321.3110467556826,intercontinental
YVM,Qikiqtarjuaq Airport,Qikiqtarjuaq,medium_airport,67.546232,-64.031754,21.0,,CA,CA-NU,Qikiqtarjuaq,1158.24,30.48,small,4,3929.740810309345,intercontinental
YMH,Mary's Harbour Airport,Mary's Harbour,medium_airport,52.302837,-55.847626,38.0,,CA,CA-NL,Mary's Harbour,762.0,22.86,small,4,4002.5953790293497,intercontinental
YRF,Cartwright Airport,Cartwright,medium_airport,53.682501,-57.042303,40.0,,CA,CA-NL,Cartwright,762.0,22.86,small,4,4012.074296820557,intercontinental
YXP,Pangnirtung Airport,Pangnirtung,medium_airport,66.1449966431,-65.7136001587,75.0,,CA,CA-NU,Pangnirtung,890.0160000000001,30.48,small,4,4033.0045720185663,intercontinental
YCY,Clyde River Airport,Clyde River,medium_airport,70.4860992432,-68.5167007446,87.0,,CA,CA-NU,Clyde River,1066.8,30.48,small,4,4050.0739127606134,intercontinental
YAY,St. Anthony Airport,St. Anthony,medium_airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,1219.2,30.48,small,4,4060.9451554656025,intercontinental
YMN,Makkovik Airport,Makkovik,medium_airport,55.077335,-59.187942,234.0,,CA,CA-NL,Makkovik,762.0,22.86,small,4,4077.804104772193,intercontinental
YHO,Hopedale Airport,Hopedale,medium_airport,55.448757,-60.228124,39.0,,CA,CA-NL,Hopedale,762.0,22.86,small,4,4122.139200727151,intercontinental
YBX,Lourdes-de-Blanc-Sablon Airport,Lourdes-de-Blanc-Sablon,medium_airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,1371.6000000000001,45.72,small,4,4126.846784894285,intercontinental
YDP,Nain Airport,Nain,medium_airport,56.550778,-61.682224,22.0,,CA,CA-NL,Nain,609.6,22.86,small,4,4157.6347180280745,intercontinental
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq (Georges River),medium_airport,58.711399,-65.992798,215.0,,CA,CA-QC,Kangiqsualujjuaq,1073.2008,30.48,small,4,4302.061471879932,intercontinental
YIO,Pond Inlet Airport,Pond Inlet,medium_airport,72.6832962036,-77.9666976929,181.0,,CA,CA-NU,Pond Inlet,1219.2,30.48,small,4,4321.812914628528,intercontinental
YHR,Chevery Airport,Chevery,medium_airport,50.4688987731934,-59.6366996765137,39.0,,CA,CA-QC,Chevery,1371.6000000000001,45.72,small,4,4329.220459772932,intercontinental
YJT,Stephenville Airport,Stephenville,medium_airport,48.5442008972168,-58.5499992370605,84.0,,CA,CA-NL,Stephenville,1188.72,45.72,small,4,4366.380427630927,intercontinental
YQC,Quaqtaq Airport,Quaqtaq,medium_airport,61.0463981628418,-69.6177978515625,103.0,,CA,CA-QC,Quaqtaq,1072.896,,small,4,4389.993828245621,intercontinental
YKG,Kangirsuk Airport,Kangirsuk,medium_airport,60.0271987915039,-69.9991989135742,403.0,,CA,CA-QC,Kangirsuk,1073.2008,,small,4,4453.381621802856,intercontinental
YVP,Kuujjuaq Airport,Kuujjuaq,medium_airport,58.0960998535156,-68.4269027709961,129.0,,CA,CA-QC,Kuujjuaq,1828.8000000000002,45.72,small,4,4459.397106178745,intercontinental
YNA,Natashquan Airport,Natashquan,medium_airport,50.189998626709,-61.7891998291016,39.0,,CA,CA-QC,Natashquan,1369.7712000000001,30.48,small,4,4477.676839161462,intercontinental
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq (Wakeham Bay),medium_airport,61.5886001587,-71.929397583,501.0,,CA,CA-QC,Kangiqsujuaq,1070.1528,30.48,small,4,4480.519109486076,intercontinental
YKL,Schefferville Airport,Schefferville,medium_airport,54.8053016662598,-66.8052978515625,1709.0,,CA,CA-QC,Schefferville,1524.0,45.72,small,4,4530.647738787994,intercontinental
YGT,Igloolik Airport,Igloolik,medium_airport,69.3647003174,-81.8161010742,174.0,,CA,CA-NU,Igloolik,1248.1560000000002,30.48,small,4,4571.244197703604,intercontinental
YUX,Hall Beach Airport,Hall Beach,medium_airport,68.7761,-81.2425,30.0,,CA,CA-NU,Sanirajak,1648.968,45.72,small,4,4574.754651073711,intercontinental
YTE,Cape Dorset Airport,Cape Dorset,medium_airport,64.230003,-76.526703,164.0,,CA,CA-NU,Kinngait,1219.2,30.48,small,4,4578.108985939263,intercontinental
YZG,Salluit Airport,Salluit,medium_airport,62.1794013977051,-75.6671981811523,743.0,,CA,CA-QC,Salluit,1066.8,,small,4,4632.504733924011,intercontinental
YWK,Wabush Airport,Wabush,medium_airport,52.9219017028809,-66.8644027709961,1808.0,,CA,CA-NL,Wabush,1829.4096000000002,45.72,small,4,4633.397137292795,intercontinental
YGR,Îles-de-la-Madeleine Airport,Îles-de-la-Madeleine,medium_airport,47.425242,-61.778612,35.0,,CA,CA-QC,Les Îles-de-la-Madeleine,1371.6000000000001,45.72,small,4,4636.259744453974,intercontinental
YGP,Michel-Pouliot Gaspé Airport,Michel-Pouliot Gaspé,medium_airport,48.774915,-64.481893,112.0,,CA,CA-QC,Gaspé,1672.7424,45.72,small,4,4725.449382732002,intercontinental
YIK,Ivujivik Airport,Ivujivik,medium_airport,62.4173011779785,-77.9253005981445,126.0,,CA,CA-QC,Ivujivik,1073.2008,30.48,small,4,4726.2748972519885,intercontinental
YRB,Resolute Bay Airport,Resolute Bay,medium_airport,74.7169036865,-94.9693984985,215.0,,CA,CA-NU,Resolute Bay,1981.2,60.96,small,4,4734.619805622613,intercontinental
YZV,Sept-Îles Airport,Sept-Îles,medium_airport,50.2233009338379,-66.2656021118164,180.0,,CA,CA-QC,Sept-Îles,1798.3200000000002,60.96,small,4,4749.715067992667,intercontinental
AKV,Akulivik Airport,Akulivik,medium_airport,60.8185997009277,-78.1485977172852,75.0,,CA,CA-QC,Akulivik,1069.848,30.48,small,4,4817.819335325007,intercontinental
YUT,Naujaat Airport,Naujaat,medium_airport,66.5214,-86.224701,80.0,,CA,CA-NU,Repulse Bay,1036.3200000000002,30.48,small,4,4871.938946324921,intercontinental
ZBF,Bathurst Airport,Bathurst,medium_airport,47.6297,-65.738899,193.0,,CA,CA-NB,South Tetagouche,1371.6000000000001,30.48,small,4,4872.8961147046975,intercontinental
YZS,Coral Harbour Airport,Coral Harbour,medium_airport,64.1932983398,-83.3593978882,210.0,,CA,CA-NU,Coral Harbour,1524.0,30.48,small,4,4877.174067212503,intercontinental
YCL,Charlo Airport,Charlo,medium_airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,1828.8000000000002,45.72,small,4,4887.413593967073,intercontinental
YCH,Miramichi Airport,Miramichi,medium_airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,1584.96,45.72,small,4,4893.361667837698,intercontinental
YBB,Kugaaruk Airport,Kugaaruk,medium_airport,68.534401,-89.808098,56.0,,CA,CA-NU,Kugaaruk,1524.0,30.48,small,4,4898.833198122135,intercontinental
YBC,Baie-Comeau Airport,Baie-Comeau,medium_airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,1828.8000000000002,45.72,small,4,4932.504788288952,intercontinental
YPH,Inukjuak Airport,Inukjuak,medium_airport,58.4719009399414,-78.0768966674805,83.0,,CA,CA-QC,Inukjuak,1066.8,30.48,small,4,4940.835506570281,intercontinental
YYY,Mont Joli Airport,Mont Joli,medium_airport,48.6086006164551,-68.2080993652344,172.0,,CA,CA-QC,Mont-Joli,1828.8000000000002,45.72,small,4,4964.91675275601,intercontinental
YUD,Umiujaq Airport,Umiujaq,medium_airport,56.5360984802246,-76.5183029174805,250.0,,CA,CA-QC,Umiujaq,1066.8,30.48,small,4,4969.6554243485925,intercontinental
YYH,Taloyoak Airport,Taloyoak,medium_airport,69.5467,-93.576698,92.0,,CA,CA-NU,Taloyoak,1225.296,30.48,small,4,4972.6623364134775,intercontinental
YXK,Rimouski Airport,Rimouski,medium_airport,48.477644,-68.496323,82.0,,CA,CA-QC,Rimouski,1402.0800000000002,45.72,small,4,4990.6497180055985,intercontinental
ZDY,Delma Airport,Delma,small_airport,24.51,52.3352,30.0,Asia,AE,AE-AZ,Delma Island,2499.9696,64.92240000000001,medium,4,5028.373440251576,intercontinental
YHK,Gjoa Haven Airport,Gjoa Haven,medium_airport,68.635597229,-95.8497009277,152.0,,CA,CA-NU,Gjoa Haven,1341.1200000000001,30.48,small,4,5102.901518137226,intercontinental
YGW,Kuujjuarapik Airport,Kuujjuarapik,medium_airport,55.2818984985352,-77.7652969360352,34.0,,CA,CA-QC,Kuujjuarapik,1539.8496,45.72,small,4,5109.088357049474,intercontinental
YSK,Sanikiluaq Airport,Sanikiluaq,medium_airport,56.5377998352,-79.2466964722,104.0,,CA,CA-NU,Sanikiluaq,1158.24,,small,4,5112.02831661615,intercontinental
YTF,Alma Airport,Alma,medium_airport,48.5088996887,-71.6418991089,445.0,,CA,CA-QC,Alma,1310.64,30.48,small,4,5179.553463554438,intercontinental
YGL,La Grande Rivière Airport,La Grande Rivière,medium_airport,53.625301361084,-77.7042007446289,639.0,,CA,CA-QC,La Grande Rivière,1981.2,45.72,small,4,5206.72696397145,intercontinental
YRJ,Roberval Airport,Roberval,medium_airport,48.5200004577637,-72.2656021118164,586.0,,CA,CA-QC,Roberval,1524.0,45.72,small,4,5216.346688541877,intercontinental
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,medium_airport,63.3469009399,-90.7311019897,32.0,,CA,CA-NU,Chesterfield Inlet,1097.28,,small,4,5235.760179844621,intercontinental
YNS,Nemiscau Airport,Nemiscau,medium_airport,51.6911010742188,-76.1355972290039,802.0,,CA,CA-QC,Nemiscau,1524.0,45.72,small,4,5240.283049441549,intercontinental
BHB,Hancock County-Bar Harbor Airport,Hancock County-Bar Harbor,medium_airport,44.45000076,-68.3615036,83.0,,US,US-ME,Bar Harbor,1584.96,30.48,small,4,5242.7381789362435,intercontinental
YMT,Chapais Airport,Chapais,medium_airport,49.771900177002,-74.5280990600586,1270.0,,CA,CA-QC,Chibougamau,1979.9808,45.72,small,4,5269.955920446521,intercontinental
YNC,Wemindji Airport,Wemindji,medium_airport,53.0106010437012,-78.8311004638672,66.0,,CA,CA-QC,Wemindji,1069.848,30.48,small,4,5307.099810094101,intercontinental
YRT,Rankin Inlet Airport,Rankin Inlet,medium_airport,62.8114013672,-92.1157989502,94.0,,CA,CA-NU,Rankin Inlet,1828.8000000000002,45.72,small,4,5326.949979252106,intercontinental
ZEM,Eastmain River Airport,Eastmain River,medium_airport,52.2263984680176,-78.5224990844727,24.0,,CA,CA-QC,Eastmain River,1069.848,30.48,small,4,5340.206060711202,intercontinental
AUG,Augusta State Airport,Augusta State,medium_airport,44.3205986023,-69.7973022461,352.0,,US,US-ME,Augusta,823.8744,22.86,small,4,5342.153787320488,intercontinental
YCB,Cambridge Bay Airport,Cambridge Bay,medium_airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,1524.0,45.72,small,4,5370.497399492947,intercontinental
YXN,Whale Cove Airport,Whale Cove,medium_airport,62.2400016785,-92.5980987549,40.0,,CA,CA-NU,Whale Cove,1219.2,,small,4,5384.060681184659,intercontinental
YBK,Baker Lake Airport,Baker Lake,medium_airport,64.2988967896,-96.077796936,59.0,,CA,CA-NU,Baker Lake,1280.16,30.48,small,4,5388.424848822506,intercontinental
YKQ,Waskaganish Airport,Waskaganish,medium_airport,51.4733009338379,-78.75830078125,80.0,,CA,CA-QC,Waskaganish,1066.8,30.48,small,4,5402.175717236764,intercontinental
BPL,Bole Alashankou Airport,Bole Alashankou,medium_airport,44.895461,82.30007,1253.0,Asia,CN,CN-65,Bole,2599.944,,medium,4,5471.364674434535,intercontinental
YTM,Mont-Tremblant International Airport,Mont-Tremblant,medium_airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,1702.9176,30.48,small,4,5508.027606235926,intercontinental
YAT,Attawapiskat Airport,Attawapiskat,medium_airport,52.9275016784668,-82.4319000244141,31.0,,CA,CA-ON,Attawapiskat,1066.8,30.48,small,4,5508.074511163818,intercontinental
ZKE,Kashechewan Airport,Kashechewan,medium_airport,52.2825012207031,-81.6778030395508,35.0,,CA,CA-ON,Kashechewan,1066.8,30.48,small,4,5510.1763127978,intercontinental
YFA,Fort Albany Airport,Fort Albany,medium_airport,52.2014007568359,-81.6968994140625,48.0,,CA,CA-ON,Fort Albany,1066.8,30.48,small,4,5516.62114387774,intercontinental
YMO,Moosonee Airport,Moosonee,medium_airport,51.2910995483398,-80.6078033447266,30.0,,CA,CA-ON,Moosonee,1219.2,30.48,small,4,5517.4373992174815,intercontinental
YEK,Arviat Airport,Arviat,medium_airport,61.0942001343,-94.0708007812,32.0,,CA,CA-NU,Arviat,1219.2,30.48,small,4,5522.644958738364,intercontinental
KJI,Burqin Kanas Airport,Burqin Kanas,medium_airport,48.2223,86.9959,3921.0,Asia,CN,CN-65,Burqin,2499.9696,,medium,4,5528.377890910543,intercontinental
BTV,Burlington International Airport,Burlington,medium_airport,44.471901,-73.153297,335.0,,US,US-VT,South Burlington,1100.6328,22.86,small,4,5541.594785398231,intercontinental
LEB,Lebanon Municipal Airport,Lebanon Municipal,medium_airport,43.6260986328,-72.3041992188,603.0,,US,US-NH,Lebanon,1675.1808,30.48,small,4,5547.493426755227,intercontinental
HYA,Cape Cod Gateway Airport,Cape Cod Gateway,medium_airport,41.6693,-70.280403,54.0,,US,US-MA,Hyannis,1653.5400000000002,45.72,small,4,5556.821963303732,intercontinental
BED,Laurence G Hanscom Field,Laurence G Hanscom Field,medium_airport,42.470001,-71.289001,133.0,,US,US-MA,Bedford,1556.3088,45.72,small,4,5564.544717752089,intercontinental
YER,Fort Severn Airport,Fort Severn,medium_airport,56.0189018249512,-87.6761016845703,48.0,,CA,CA-ON,Fort Severn,1066.8,30.48,small,4,5571.822146921377,intercontinental
ACK,Nantucket Memorial Airport,Nantucket Memorial,medium_airport,41.25310135,-70.06020355,47.0,,US,US-MA,Nantucket,1921.1544000000001,45.72,small,4,5572.243770357309,intercontinental
YHI,Ulukhaktok Holman Airport,Ulukhaktok Holman,medium_airport,70.7628021240234,-117.805999755859,117.0,,CA,CA-NT,Ulukhaktok,1310.64,30.48,small,4,5591.098368208787,intercontinental
RUT,Rutland - Southern Vermont Regional Airport,Rutland - Southern Vermont Regional,medium_airport,43.5294,-72.9496,787.0,,US,US-VT,Rutland,1524.0,30.48,small,4,5594.662310817044,intercontinental
AKU,Aksu Hongqipo Airport,Aksu Hongqipo,medium_airport,41.262501,80.291702,3816.0,Asia,CN,CN-65,Aksu (Onsu),2399.9952000000003,,medium,4,5598.747111387536,intercontinental
EWB,New Bedford Regional Airport,New Bedford Regional,medium_airport,41.6761016845703,-70.956901550293,80.0,,US,US-MA,New Bedford,1523.0856,45.72,small,4,5599.598221156742,intercontinental
QSZ,Shache Airport,Shache,medium_airport,38.24542,77.056149,4232.0,Asia,CN,CN-65,Shache,2999.8416,45.110400000000006,medium,4,5605.966154482344,intercontinental
MSS,Massena International Airport Richards Field,Massena Richards Field,medium_airport,44.936157,-74.844304,215.0,,US,US-NY,Massena,1523.3904,30.48,small,4,5613.59231068144,intercontinental
YND,Ottawa / Gatineau Airport,Ottawa / Gatineau,medium_airport,45.521702,-75.563599,211.0,,CA,CA-QC,Gatineau,1828.8000000000002,45.72,small,4,5616.723666149338,intercontinental
AAT,Altay Xuedu Airport,Altay Xuedu,medium_airport,47.749886,88.085808,2460.0,Asia,CN,CN-65,Altay,2200.0464,,medium,4,5624.6475129465625,intercontinental
NLT,Xinyuan Nalati Airport,Xinyuan Nalati,medium_airport,43.4318,83.3786,3050.0,Asia,CN,CN-65,Xinyuan,2300.0208000000002,45.110400000000006,medium,4,5640.31242449596,intercontinental
YSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq),medium_airport,71.9938964844,-125.242996216,282.0,,CA,CA-NT,Sachs Harbour,1219.2,30.48,small,4,5653.349856492807,intercontinental
OGS,Ogdensburg International Airport,Ogdensburg,medium_airport,44.6819,-75.4655,297.0,,US,US-NY,Ogdensburg,1584.96,45.72,small,4,5669.4636344473165,intercontinental
YYQ,Churchill Airport,Churchill,medium_airport,58.739200592041,-94.0650024414063,94.0,,CA,CA-MB,Churchill,1219.2,30.48,small,4,5685.305685385067,intercontinental
BDL,Bradley International Airport,Bradley,medium_airport,41.93851,-72.688066,173.0,,US,US-CT,Hartford,1568.1960000000001,30.48,small,4,5690.9610378487605,intercontinental
YTS,Timmins/Victor M. Power,Timmins/Victor M. Power,medium_airport,48.5696983337,-81.376701355,967.0,,CA,CA-ON,Timmins,1828.8000000000002,45.72,small,4,5747.165090509339,intercontinental
YYU,Kapuskasing Airport,Kapuskasing,medium_airport,49.4138984680176,-82.4674987792969,743.0,,CA,CA-ON,Kapuskasing,1094.232,22.86,small,4,5749.884494809931,intercontinental
HVN,Tweed New Haven Airport,Tweed New Haven,medium_airport,41.26369858,-72.88680267,12.0,,US,US-CT,New Haven,1706.88,45.72,small,4,5752.089517695709,intercontinental
ART,Watertown International Airport,Watertown,medium_airport,43.991901,-76.021698,325.0,,US,US-NY,Watertown,1524.0,45.72,small,4,5752.411573068883,intercontinental
YCO,Kugluktuk Airport,Kugluktuk,medium_airport,67.816704,-115.143997,74.0,,CA,CA-NU,Kugluktuk,1676.4,30.48,small,4,5764.125706266649,intercontinental
YWP,Webequie Airport,Webequie,medium_airport,52.9593933975,-87.3748683929,685.0,,CA,CA-ON,Webequie,1066.8,30.48,small,4,5767.168390060137,intercontinental
FYN,Fuyun Koktokay Airport,Fuyun Koktokay,medium_airport,46.804169,89.512006,3081.0,Asia,CN,CN-65,Fuyun,2599.944,,medium,4,5774.406894412367,intercontinental
BDR,Igor I Sikorsky Memorial Airport,Igor I Sikorsky Memorial,medium_airport,41.163501739502,-73.1261978149414,9.0,,US,US-CT,Bridgeport,1425.5496,45.72,small,4,5774.545342412288,intercontinental
XKS,Kasabonika Airport,Kasabonika,medium_airport,53.5247001647949,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,1066.8,30.48,small,4,5792.676888794203,intercontinental
ZTM,Shamattawa Airport,Shamattawa,medium_airport,55.8656005859375,-92.0813980102539,289.0,,CA,CA-MB,Shamattawa,1221.0288,27.432000000000002,small,4,5796.836262977549,intercontinental
HPN,Westchester County Airport,Westchester County,medium_airport,41.0670013427734,-73.7076034545898,439.0,,US,US-NY,White Plains,1356.6648,45.72,small,4,5818.444564523463,intercontinental
YTL,Big Trout Lake Airport,Big Trout Lake,medium_airport,53.817798614502,-89.8968963623047,729.0,,CA,CA-ON,Big Trout Lake,1188.72,30.48,small,4,5835.466430038006,intercontinental
YLH,Lansdowne House Airport,Lansdowne House,medium_airport,52.1955986022949,-87.934196472168,834.0,,CA,CA-ON,Lansdowne House,1066.8,30.48,small,4,5850.354915120736,intercontinental
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk (Nora Aliqatchialuk Ruben),medium_airport,69.3608381154,-124.075469971,15.0,,CA,CA-NT,Paulatuk,1219.2,30.48,small,4,5862.024408056084,intercontinental
IXJ,Jammu Airport,Jammu,medium_airport,32.688849,74.838152,996.0,Asia,IN,IN-JK,Jammu,2042.16,45.110400000000006,medium,4,5875.680439688198,intercontinental
BGM,Greater Binghamton/Edwin A Link field,Greater Binghamton/Edwin A Link field,medium_airport,42.20869827,-75.97979736,1636.0,,US,US-NY,Binghamton,1524.6096,45.72,small,4,5878.2022614127645,intercontinental
